,road,lrp,chainage,length,condition,lat,lon,Time to Repair,Entity Destination Type,Node Name,Failure Type,Uptime Between Failures
1716,N1,LRP432e,428.019,,,21.122166,92.1931941,0.0,sink_N1,LRP424g,No Failures,0
1717,N1,LRP424g,428.095,73.3,C,21.1215698917647,92.1935169658823,"Uniform(0.75, 1.5)",Specific,LRP432f,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1718,N1,LRP432f,428.10400000000004,,,21.1214993,92.1935552,0.0,Specific,LRP433,No Failures,0
1719,N1,LRP433,428.38699999999994,,,21.1198604,92.1954719,0.0,Specific,LRP433a,No Failures,0
1720,N1,LRP433a,428.49800000000005,,,21.1190827,92.1960274,0.0,Specific,LRP425a,No Failures,0
1721,N1,LRP425a,428.578,3.4,A,21.1184609383419,92.1962922290155,"Uniform(1/6, 1/3)",Specific,LRP433b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1722,N1,LRP433b,428.691,,,21.1175827,92.19666629999999,0.0,Specific,LRP433c,No Failures,0
1723,N1,LRP433c,428.81800000000004,,,21.1165,92.1969163,0.0,Specific,LRP433d,No Failures,0
1724,N1,LRP433d,428.869,,,21.1161389,92.19699969999999,0.0,Specific,LRP425b,No Failures,0
1725,N1,LRP425b,428.89,2.8,A,21.1159743461538,92.1970744923076,"Uniform(1/6, 1/3)",Specific,LRP433e,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1726,N1,LRP433e,428.908,,,21.115833300000002,92.19713859999999,0.0,sink_N1,LRP433f,No Failures,0
1727,N1,LRP433f,428.995,,,21.1151667,92.1975552,0.0,Specific,LRP433g,No Failures,0
1728,N1,LRP433g,429.07300000000004,,,21.1146111,92.1979719,0.0,Specific,LRP425c,No Failures,0
1729,N1,LRP425c,429.081,12.8,B,21.1145580496021,92.1980208315649,"Uniform(0.25, 1)",Specific,LRP434,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1730,N1,LRP434,429.45,,,21.1121111,92.2002778,0.0,Specific,LRP425e,No Failures,0
1731,N1,LRP425e,429.491,1.2,A,21.1118930148936,92.2005928021276,"Uniform(1/6, 1/3)",sink_N1,LRP434a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1732,N1,LRP434a,429.49699999999996,,,21.1118611,92.2006389,0.0,Specific,LRP426a,No Failures,0
1733,N1,LRP426a,429.615,1.2,A,21.1108101507936,92.2020956942857,"Uniform(1/6, 1/3)",Specific,LRP426b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1734,N1,LRP426b,429.719,1.2,A,21.1098838904761,92.2033796485714,"Uniform(1/6, 1/3)",Specific,LRP434b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1735,N1,LRP434b,429.81199999999995,,,21.1090556,92.2045278,0.0,Specific,LRP426c,No Failures,0
1736,N1,LRP426c,429.912,2.8,A,21.108771344186,92.2048378697674,"Uniform(1/6, 1/3)",Specific,LRP426d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1737,N1,LRP426d,430.072,2.8,A,21.1083165348837,92.2053339813953,"Uniform(1/6, 1/3)",Specific,LRP434c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1738,N1,LRP434c,430.24199999999996,,,21.107833300000003,92.20586109999999,0.0,Specific,LRP426e,No Failures,0
1739,N1,LRP426e,430.287,1.2,A,21.1078333,92.2061073045454,"Uniform(1/6, 1/3)",sink_N1,LRP434d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1740,N1,LRP434d,430.44,,,21.107833300000003,92.2069444,0.0,Specific,LRP435,No Failures,0
1741,N1,LRP435,430.51,,,21.1058333,92.20725,0.0,Specific,LRP435a,No Failures,0
1742,N1,LRP435a,430.574,,,21.1053611,92.20738890000001,0.0,Specific,LRP427a,No Failures,0
1743,N1,LRP427a,430.582,1.2,C,21.1052944333333,92.20739816,"Uniform(1/6, 1/3)",Specific,LRP435b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1744,N1,LRP435b,430.694,,,21.104361100000002,92.2075278,0.0,Specific,LRP435c,No Failures,0
1745,N1,LRP435c,430.901,,,21.1026389,92.20777779999999,0.0,Specific,LRP427b,No Failures,0
1746,N1,LRP427b,430.978,34.2,A,21.1020295703488,92.2079394552325,"Uniform(0.25, 1)",Specific,LRP435d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1747,N1,LRP435d,431.07300000000004,,,21.101277800000002,92.20813890000001,0.0,Specific,LRP427d,No Failures,0
1748,N1,LRP427d,431.167,3.0,A,21.1005774145454,92.208578050909,"Uniform(1/6, 1/3)",Specific,LRP435e,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1749,N1,LRP435e,431.293,,,21.099638600000002,92.2091667,0.0,sink_N1,LRP427e,No Failures,0
1750,N1,LRP427e,431.398,1.2,A,21.0988710315789,92.2096579157894,"Uniform(1/6, 1/3)",sink_N1,LRP436,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1751,N1,LRP436,431.57800000000003,,,21.0975552,92.2105,0.0,Specific,LRP436a,No Failures,0
1752,N1,LRP436a,431.606,,,21.097333,92.2106111,0.0,Specific,LRP428a,No Failures,0
1753,N1,LRP428a,431.877,2.7,A,21.0950312659147,92.2114600974937,"Uniform(1/6, 1/3)",Specific,LRP428b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1754,N1,LRP428b,431.946,2.7,A,21.0944452155388,92.2116762629072,"Uniform(1/6, 1/3)",Specific,LRP436b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1755,N1,LRP436b,432.005,,,21.0939441,92.2118611,0.0,Specific,LRP436c,No Failures,0
1756,N1,LRP436c,432.041,,,21.0936663,92.21194440000001,0.0,Specific,LRP428c,No Failures,0
1757,N1,LRP428c,432.19,4.2,A,21.0923827310126,92.2123111474683,"Uniform(1/6, 1/3)",Specific,LRP436d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1758,N1,LRP436d,432.199,,,21.0923052,92.2123333,0.0,Specific,LRP428d,No Failures,0
1759,N1,LRP428d,432.411,2.7,A,21.0905260238297,92.2128845902127,"Uniform(1/6, 1/3)",Specific,LRP436e,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1760,N1,LRP436e,432.434,,,21.090332999999998,92.2129444,0.0,sink_N1,LRP437,No Failures,0
1761,N1,LRP437,432.57800000000003,,,21.089194100000004,92.2135,0.0,Specific,LRP429a,No Failures,0
1762,N1,LRP429a,432.62,1.2,A,21.088867034104,92.213695567052,"Uniform(1/6, 1/3)",Specific,LRP429b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1763,N1,LRP429b,432.865,2.8,A,21.0869591497109,92.2148363748555,"Uniform(1/6, 1/3)",Specific,LRP429c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1764,N1,LRP429c,432.924,1.2,A,21.0864997,92.2151111,"Uniform(1/6, 1/3)",Specific,LRP437a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1765,N1,LRP437a,432.92400000000004,,,21.0864997,92.21511109999999,0.0,Specific,LRP437b,No Failures,0
1766,N1,LRP437b,432.99199999999996,,,21.085944100000003,92.21538890000001,0.0,Specific,LRP429d,No Failures,0
1767,N1,LRP429d,433.178,14.0,B,21.0844125039525,92.2159198454545,"Uniform(0.25, 1)",Specific,LRP437c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1768,N1,LRP437c,433.245,,,21.0838608,92.21611109999999,0.0,Specific,LRP429f,No Failures,0
1769,N1,LRP429f,433.441,1.2,A,21.0822419459459,92.2166012177177,"Uniform(1/6, 1/3)",Specific,LRP438,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1770,N1,LRP438,433.57800000000003,,,21.0811104,92.2169438,0.0,Specific,LRP430a,No Failures,0
1771,N1,LRP430a,433.665,1.0,A,21.0804429857142,92.2174040714285,"Uniform(1/6, 1/3)",Specific,LRP438a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1772,N1,LRP438a,433.68300000000005,,,21.0803049,92.2174993,0.0,Specific,LRP430b,No Failures,0
1773,N1,LRP430b,433.826,1.0,A,21.079224345977,92.2181232950191,"Uniform(1/6, 1/3)",Specific,LRP438b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1774,N1,LRP438b,433.944,,,21.0783327,92.2186382,0.0,Specific,LRP438c,No Failures,0
1775,N1,LRP438c,434.00300000000004,,,21.077916000000002,92.21899930000001,0.0,Specific,LRP430c,No Failures,0
1776,N1,LRP430c,434.124,3.0,A,21.077282565,92.2199300692307,"Uniform(1/6, 1/3)",Specific,LRP438d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1777,N1,LRP438d,434.26300000000003,,,21.0765549,92.2209993,0.0,Specific,LRP430d,No Failures,0
1778,N1,LRP430d,434.37,6.1,C,21.0757171602316,92.2214353972973,"Uniform(1/6, 1/3)",Specific,LRP438e,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1779,N1,LRP438e,434.522,,,21.0745271,92.22205490000002,0.0,sink_N1,LRP431a,No Failures,0
1780,N1,LRP431a,434.573,5.8,A,21.0741777849315,92.2222489445205,"Uniform(1/6, 1/3)",Specific,LRP439,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1781,N1,LRP439,434.668,,,21.0735271,92.22261040000001,0.0,Specific,LRP439a,No Failures,0
1782,N1,LRP439a,434.778,,,21.0728327,92.22322159999999,0.0,Specific,LRP431b,No Failures,0
1783,N1,LRP431b,434.831,1.3,A,21.0724929467032,92.2235128087912,"Uniform(1/6, 1/3)",Specific,LRP439b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1784,N1,LRP439b,434.96,,,21.071666,92.22422159999999,0.0,Specific,LRP431c,No Failures,0
1785,N1,LRP431c,435.013,5.8,B,21.071231875641,92.2242923685897,"Uniform(1/6, 1/3)",Specific,LRP431d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1786,N1,LRP431d,435.22,7.5,C,21.0695363333333,92.2245687666666,"Uniform(1/6, 1/3)",Specific,LRP439c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1787,N1,LRP439c,435.272,,,21.0691104,92.2246382,0.0,Specific,LRP439d,No Failures,0
1788,N1,LRP439d,435.522,,,21.066888199999998,92.2246104,0.0,Specific,LRP440,No Failures,0
1789,N1,LRP440,435.668,,,21.0655833,92.22455490000002,0.0,Specific,LRP440a,No Failures,0
1790,N1,LRP440a,435.746,,,21.0650556,92.22452709999999,0.0,Specific,LRP432a,No Failures,0
1791,N1,LRP432a,435.748,1.2,A,21.0650398482758,92.2245345498084,"Uniform(1/6, 1/3)",Specific,LRP440b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1792,N1,LRP440b,436.00699999999995,,,21.063000000000002,92.2254993,0.0,Specific,LRP440c,No Failures,0
1793,N1,LRP440c,436.195,,,21.061555600000002,92.22627709999999,0.0,Specific,LRP432b,No Failures,0
1794,N1,LRP432b,436.388,30.9,B,21.0598736617647,92.2263822093137,"Uniform(0.25, 1)",Specific,LRP440d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1795,N1,LRP440d,436.399,,,21.059777800000003,92.2263882,0.0,Specific,LRP440e,No Failures,0
1796,N1,LRP440e,436.414,,,21.059666699999998,92.2263882,0.0,sink_N1,LRP433a,No Failures,0
1797,N1,LRP433a,436.6,1.2,C,21.0579897631578,92.226509045614,"Uniform(1/6, 1/3)",Specific,LRP441,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1798,N1,LRP441,436.756,,,21.0565833,92.2266104,0.0,Specific,LRP433b,No Failures,0
1799,N1,LRP433b,436.789,9.4,B,21.0562943527173,92.2266452831521,"Uniform(1/6, 1/3)",Specific,LRP441a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1800,N1,LRP441a,436.94,,,21.054972199999998,92.2268049,0.0,Specific,LRP433c,No Failures,0
1801,N1,LRP433c,437.063,11.8,B,21.0542867597222,92.2274586981481,"Uniform(0.25, 1)",Specific,LRP433d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1802,N1,LRP433d,437.484,2.8,C,21.0519406592592,92.2296964950617,"Uniform(1/6, 1/3)",Specific,LRP441b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1803,N1,LRP441b,437.588,,,21.0513611,92.2302493,0.0,Specific,LRP441c,No Failures,0
1804,N1,LRP441c,437.626,,,21.0513611,92.2305827,0.0,Specific,LRP442,No Failures,0
1805,N1,LRP442,437.751,,,21.051305600000003,92.2317493,0.0,Specific,LRP442a,No Failures,0
1806,N1,LRP442a,437.815,,,21.0512778,92.2323327,0.0,Specific,LRP434a,No Failures,0
1807,N1,LRP434a,437.961,1.2,C,21.0508486063492,92.233513137037,"Uniform(1/6, 1/3)",Specific,LRP442b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1808,N1,LRP442b,438.004,,,21.0507222,92.2338608,0.0,Specific,LRP442c,No Failures,0
1809,N1,LRP442c,438.332,,,21.047944100000002,92.2346386,0.0,Specific,LRP434b,No Failures,0
1810,N1,LRP434b,438.506,31.7,C,21.0464598480314,92.23512063937,"Uniform(0.25, 1)",Specific,LRP442d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1811,N1,LRP442d,438.713,,,21.0446941,92.2356941,0.0,Specific,LRP443,No Failures,0
1812,N1,LRP443,438.8,,,21.0439163,92.2359441,0.0,Specific,LRP435a,No Failures,0
1813,N1,LRP435a,439.007,1.2,C,21.0422652012594,92.2367552062972,"Uniform(1/6, 1/3)",Specific,LRP443a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1814,N1,LRP443a,439.19699999999995,,,21.0407497,92.2374997,0.0,Specific,LRP435b,No Failures,0
1815,N1,LRP435b,439.235,1.2,C,21.0404408514814,92.2376541207407,"Uniform(1/6, 1/3)",Specific,LRP435c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1816,N1,LRP435c,439.579,6.2,A,21.0376449596296,92.2390520348148,"Uniform(1/6, 1/3)",Specific,LRP443b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1817,N1,LRP443b,439.73699999999997,,,21.0363608,92.2396941,0.0,Specific,LRP443c,No Failures,0
1818,N1,LRP443c,439.778,,,21.0360552,92.2398608,0.0,Specific,LRP436a,No Failures,0
1819,N1,LRP436a,440.028,32.1,B,21.0340308457564,92.2407063719557,"Uniform(0.25, 1)",Specific,LRP444,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1820,N1,LRP444,440.04900000000004,,,21.0338608,92.24077740000001,0.0,Specific,LRP444a,No Failures,0
1821,N1,LRP444a,440.25199999999995,,,21.0321104,92.24108299999999,0.0,Specific,LRP444b,No Failures,0
1822,N1,LRP444b,440.485,,,21.0300549,92.2413608,0.0,Specific,LRP437a,No Failures,0
1823,N1,LRP437a,440.724,4.4,A,21.0279544680791,92.2415858245762,"Uniform(1/6, 1/3)",Specific,LRP444c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1824,N1,LRP444c,440.839,,,21.026943799999998,92.2416941,0.0,Specific,LRP437b,No Failures,0
1825,N1,LRP437b,440.977,2.9,A,21.0256598717703,92.2418041698564,"Uniform(1/6, 1/3)",Specific,LRP445,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1826,N1,LRP445,441.048,,,21.0249993,92.2418608,0.0,Specific,LRP445a,No Failures,0
1827,N1,LRP445a,441.292,,,21.022888199999997,92.24202740000001,0.0,Specific,LRP445b,No Failures,0
1828,N1,LRP445b,441.327,,,21.022610399999998,92.2420552,0.0,Specific,LRP438a,No Failures,0
1829,N1,LRP438a,441.666,2.8,A,21.0198087471074,92.2428140276859,"Uniform(1/6, 1/3)",Specific,LRP446,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1830,N1,LRP446,441.811,,,21.0186104,92.2431386,0.0,Specific,LRP438b,No Failures,0
1831,N1,LRP438b,441.974,2.8,A,21.0173417560386,92.2438384763284,"Uniform(1/6, 1/3)",Specific,LRP446a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1832,N1,LRP446a,442.01800000000003,,,21.016999300000002,92.24402740000001,0.0,Specific,LRP438c,No Failures,0
1833,N1,LRP438c,442.161,1.9,A,21.015929034375,92.2447567,"Uniform(1/6, 1/3)",Specific,LRP446b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1834,N1,LRP446b,442.274,,,21.0150833,92.245333,0.0,Specific,LRP447,No Failures,0
1835,N1,LRP447,442.881,,,21.010722199999996,92.2487219,0.0,Specific,LRP447a,No Failures,0
1836,N1,LRP447a,442.972,,,21.0101389,92.2492497,0.0,Specific,LRP439a,No Failures,0
1837,N1,LRP439a,443.024,45.6,B,21.0097686468354,92.2495377240506,"Uniform(0.25, 1)",Specific,LRP447b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1838,N1,LRP447b,443.288,,,21.0078889,92.251,0.0,Specific,LRP447c,No Failures,0
1839,N1,LRP447c,443.48900000000003,,,21.0064444,92.2520833,0.0,Specific,LRP439c,No Failures,0
1840,N1,LRP439c,443.564,2.8,B,21.0058252962264,92.252279838915,"Uniform(1/6, 1/3)",Specific,LRP448,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1841,N1,LRP448,443.913,,,21.0029444,92.2531944,0.0,Specific,LRP440a,No Failures,0
1842,N1,LRP440a,444.315,12.5,C,20.9994058966292,92.2537214265168,"Uniform(0.25, 1)",Specific,LRP448a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1843,N1,LRP448a,444.358,,,20.9990274,92.2537778,0.0,Specific,LRP448b,No Failures,0
1844,N1,LRP448b,444.408,,,20.998638600000003,92.2538889,0.0,Specific,LRP448c,No Failures,0
1845,N1,LRP448c,444.911,,,20.9942497,92.25452779999999,0.0,Specific,LRP449,No Failures,0
1846,N1,LRP449,444.945,,,20.994027399999997,92.25461109999999,0.0,Specific,LRP441a,No Failures,0
1847,N1,LRP441a,445.478,29.9,C,20.9893582625336,92.2545712327493,"Uniform(0.25, 1)",Specific,LRP449a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1848,N1,LRP449a,445.68699999999995,,,20.987527399999998,92.2545556,0.0,Specific,LRP450,No Failures,0
1849,N1,LRP450,445.964,,,20.985277399999998,92.25363890000001,0.0,Specific,LRP442a,No Failures,0
1850,N1,LRP442a,446.435,1.2,C,20.9813317189461,92.2521134830717,"Uniform(1/6, 1/3)",Specific,LRP443a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1851,N1,LRP443a,446.71,36.6,C,20.9790279773542,92.2512228468609,"Uniform(0.25, 1)",Specific,LRP450a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1852,N1,LRP450a,446.856,,,20.9778049,92.25075,0.0,Specific,LRP450b,No Failures,0
1853,N1,LRP450b,446.88800000000003,,,20.9775827,92.25061109999999,0.0,Specific,LRP451,No Failures,0
1854,N1,LRP451,446.964,,,20.9769438,92.25022220000001,0.0,Specific,LRP443c,No Failures,0
1855,N1,LRP443c,447.084,2.8,A,20.9759372216027,92.2499898655052,"Uniform(1/6, 1/3)",Specific,LRP443d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1856,N1,LRP443d,447.401,30.4,B,20.9732781770034,92.2493761152148,"Uniform(0.25, 1)",Specific,LRP451a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1857,N1,LRP451a,447.825,,,20.9697216,92.2485552,0.0,Specific,LRP444a,No Failures,0
1858,N1,LRP444a,447.893,1.2,A,20.9691570827586,92.2486529011494,"Uniform(1/6, 1/3)",Specific,LRP452,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1859,N1,LRP452,447.999,,,20.9682771,92.2488052,0.0,Specific,LRP444b,No Failures,0
1860,N1,LRP444b,448.054,8.8,B,20.967853415126,92.2489720949579,"Uniform(1/6, 1/3)",Specific,LRP452a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1861,N1,LRP452a,448.11800000000005,,,20.9673604,92.2491663,0.0,Specific,LRP452b,No Failures,0
1862,N1,LRP452b,448.16,,,20.9671104,92.2494441,0.0,Specific,LRP444c,No Failures,0
1863,N1,LRP444c,448.391,1.2,A,20.9655685949554,92.2508723928783,"Uniform(1/6, 1/3)",Specific,LRP444d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1864,N1,LRP444d,448.481,1.2,A,20.9649678916913,92.2514288706231,"Uniform(1/6, 1/3)",Specific,LRP452c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1865,N1,LRP452c,448.49699999999996,,,20.9648611,92.25152779999999,0.0,Specific,LRP444e,No Failures,0
1866,N1,LRP444e,448.581,1.2,A,20.9641892820433,92.2518817702786,"Uniform(1/6, 1/3)",sink_N1,LRP444e,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1867,N1,LRP444e,448.581,1.2,A,20.9641892820433,92.2518817702786,"Uniform(1/6, 1/3)",sink_N1,LRP452d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1868,N1,LRP452d,448.82,,,20.962277800000003,92.2528889,0.0,Specific,LRP452e,No Failures,0
1869,N1,LRP452e,448.851,,,20.962055600000003,92.2530556,0.0,sink_N1,LRP445a,No Failures,0
1870,N1,LRP445a,448.926,9.2,A,20.9614231446428,92.2532539928571,"Uniform(1/6, 1/3)",Specific,LRP453,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1871,N1,LRP453,449.019,,,20.9606389,92.2535,0.0,Specific,LRP445b,No Failures,0
1872,N1,LRP445b,449.101,41.75,B,20.9599449953642,92.2537187390728,"Uniform(0.25, 1)",Specific,LRP453a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1873,N1,LRP453a,449.32099999999997,,,20.958083300000002,92.2543056,0.0,Specific,LRP445d,No Failures,0
1874,N1,LRP445d,449.439,1.2,A,20.9571000129411,92.2546526588235,"Uniform(1/6, 1/3)",Specific,LRP453b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1875,N1,LRP453b,449.491,,,20.9566667,92.2548056,0.0,Specific,LRP446a,No Failures,0
1876,N1,LRP446a,449.7,7.5,A,20.9549388422619,92.2555312529762,"Uniform(1/6, 1/3)",Specific,LRP453c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1877,N1,LRP453c,449.827,,,20.9538889,92.2559722,0.0,Specific,LRP453d,No Failures,0
1878,N1,LRP453d,449.92,,,20.953166699999997,92.25627779999999,0.0,Specific,LRP453e,No Failures,0
1879,N1,LRP453e,450.04,,,20.95225,92.25661109999999,0.0,sink_N1,LRP454,No Failures,0
1880,N1,LRP454,450.056,,,20.9521667,92.2566944,0.0,Specific,LRP454a,No Failures,0
1881,N1,LRP454a,450.39099999999996,,,20.949571250796808,92.25817740896414,0.0,Specific,LRP446b,No Failures,0
1882,N1,LRP446b,450.446,35.5,A,20.9491451322709,92.2584208880478,"Uniform(0.25, 1)",Specific,LRP446b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1883,N1,LRP446b,450.446,37.2,C,20.9491451322709,92.2584208880478,"Uniform(0.25, 1)",Specific,LRP454b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1884,N1,LRP454b,450.55800000000005,,,20.9482774,92.2589167,0.0,Specific,LRP446d,No Failures,0
1885,N1,LRP446d,450.599,1.5,A,20.9481536869565,92.2592633282608,"Uniform(1/6, 1/3)",Specific,LRP454c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1886,N1,LRP454c,450.60400000000004,,,20.948138600000004,92.2593056,0.0,Specific,LRP447a,No Failures,0
1887,N1,LRP447a,450.759,2.7,A,20.9470947924242,92.2597883075757,"Uniform(1/6, 1/3)",Specific,LRP454d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1888,N1,LRP454d,450.934,,,20.9459163,92.2603333,0.0,Specific,LRP447b,No Failures,0
1889,N1,LRP447b,450.943,1.2,A,20.9458507925133,92.2603333,"Uniform(1/6, 1/3)",Specific,LRP455,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1890,N1,LRP455,451.121,,,20.9445552,92.2603333,0.0,Specific,LRP455a,No Failures,0
1891,N1,LRP455a,451.22,,,20.943694100000002,92.2603056,0.0,Specific,LRP447c,No Failures,0
1892,N1,LRP447c,451.328,38.6,C,20.9427885228723,92.260596812234,"Uniform(0.25, 1)",Specific,LRP455b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1893,N1,LRP455b,451.972,,,20.937388600000002,92.2623333,0.0,Specific,LRP448a,No Failures,0
1894,N1,LRP448a,451.984,51.0,B,20.93730526,92.26237497,"Uniform(0.75, 1.5)",Specific,LRP455c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1895,N1,LRP455c,452.01199999999994,,,20.9371108,92.2624722,0.0,Specific,LRP456,No Failures,0
1896,N1,LRP456,452.121,,,20.9361663,92.2628611,0.0,Specific,LRP456a,No Failures,0
