road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc
Z6855,25.72,Box Culvert,LRP025a,.,1.2,A,118289,Bagshara-Bagdhani-Bildharampur-Chabbisnagar-Palashbari-Gunigram Road,25.72,4.5,1990,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.43847222,88.42963889,bcs1
Z3603,3.531,Box Culvert,LRP003a,JALEBART,4.2,A,112812,Kishoreganj-Karimganj-Chamraghat-Mithamain Road,3.531,5.66,1998,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43836111,90.82008333,bcs1
R680,22.649,Box Culvert,LRP023a,.,4.5,A,100196,Rajshahi-Godagari-Nawabganj Road,22.649,13.9,2000,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.43833333,88.36638889,bcs1
R451,2.624,Box Culvert,LRP003a,2-Vent RCC box Culvert,7.08,C,100077,Nalka-Sirajganj Road,2.624,9.73,1985,2,Rajshahi,Pabna,Sirajganj,Sirajgonj-1,24.43833333,89.615,bcs1
N207,39.066,Box Culvert,LRP039a,GOMRA CULVERT,4.5,A,100055,Mirpur-Srimongal-Moulvibazar-Sherpur Road,39.066,9.75,1982,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Moulavi Bazar,24.43816667,91.76194444,bcs1
N502,58.736,RCC Girder Bridge,LRP058c,.,12.3,A,111593,Bogra (Jahangirabad)-Natore Road,58.736,7.83,1998,1,Rajshahi,Pabna,Natore,Natore-1,24.43805556,89.01972222,bcs1
Z2003,31.201,Box Culvert,LRP031b,Box Culvert,1.5,A,114790,Kulaura-Shamshernagar-Srimangal Road,31.201,8,1997,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Sreemongal,24.43780556,91.94755556,bcs1
Z2003,31.186,Box Culvert,LRP031a,Box Culvert,2.5,A,114788,Kulaura-Shamshernagar-Srimangal Road,31.186,8,1992,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Sreemongal,24.43766667,91.94755556,bcs1
Z5041,14.06,Box Culvert,LRP014a,.,3.6,A,116317,Raiganj (Bhuiyagati)-Nimgachhi-Taras Road,14.06,6,1985,1,Rajshahi,Pabna,Sirajganj,Ullapara,24.43766667,89.38575,bcs1
Z6855,21.58,Slab Culvert,LRP021a,.,3.6,A,116160,Bagshara-Bagdhani-Bildharampur-Chabbisnagar-Palashbari-Gunigram Road,21.58,4.5,1980,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.43766667,88.46388889,bcs1
Z2823,19.929,Box Culvert,LRP019b,BHUTILI BOX,9,A,107233,Kulaura-Juri-Fultala Road,19.929,4,1995,2,Sylhet,Moulavi Bazar,Moulavi Bazar,Kulaura,24.43727778,92.16077778,bcs1
Z3033,43.639,Box Culvert,LRP045a,DUGACHIA,1,A,104817,Mymensingh-Gafargaon-Toke Road,43.639,7.2,1992,1,Mymensingh,Mymensingh,Mymensingh,Bhaluka,24.43725,90.57361111,bcs1
Z3604,0.539,Slab Culvert,LRPSc,KISHOREGANJ(3),1.2,A,112737,Kishoreganj-Hossainpur Road,0.539,5.66,1998,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43722222,91.77055556,bcs1
Z3604,0.272,Slab Culvert,LRPSa,KISHOREGANJ,1,A,112727,Kishoreganj-Hossainpur Road,0.272,5.66,2001,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43708333,90.77380556,bcs1
Z3603,2.942,Box Culvert,LRP002c,BALIEGOAN,1.2,A,112810,Kishoreganj-Karimganj-Chamraghat-Mithamain Road,2.942,5.66,1998,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43697222,90.81422222,bcs1
Z3604,0.358,Slab Culvert,LRPSb,KISHOREGANJ(2),1,A,112734,Kishoreganj-Hossainpur Road,0.358,5.66,2002,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43697222,90.77308333,bcs1
Z2002,10.047,Box Culvert,LRP010a,PRATABALL SUB MARGE,1,A,107179,Moulvibazar-Shamshernagar-Chatla Check Post Road,10.047,5.66,1982,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Moulavi Bazar,24.43677778,91.83694444,bcs1
Z5049,0.435,Slab Culvert,LRP001a,.,4,A,115952,Taras-Raniraht-Sherpur Road,0.435,5.2,1992,1,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.43655556,89.363,bcs1
N502,60.031,RCC Girder Bridge,LRP060a,Vatodara Bridge,12.02,C,119470,Bogra (Jahangirabad)-Natore Road,60.031,,,,Rajshahi,Pabna,Natore,Natore-1,24.4365274,89.0134167,road_precise
Z6855,23.24,Slab Culvert,LRP023a,.,6.6,C,116161,Bagshara-Bagdhani-Bildharampur-Chabbisnagar-Palashbari-Gunigram Road,23.24,4.5,1980,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.43644444,88.45111111,bcs1
N502,59.434,Box Culvert,LRP059a,.,3.7,A,111782,Bogra (Jahangirabad)-Natore Road,59.434,9.7,1997,1,Rajshahi,Pabna,Natore,Natore-1,24.43638889,89.01333333,bcs1
Z6004,7.544,Box Culvert,LRP007a,.,2.9,A,107308,Puthia-Bagmara Road,7.544,7.34,1990,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.43611111,88.86027778,bcs1
Z6005,7.027,Slab Culvert,LRP007a,.,2.19,A,107022,Shibpur-Durgapur-Taherpur Road,7.027,7.33,1990,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.43611111,88.76694444,bcs1
Z6010,12.34,RCC Girder Bridge,LRP012b,Faliarbil Bridge,21.7,D,118806,Rajshahi-Hatgodagari-Faliarbil-Mohonganj Road,12.34,,,,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4361108,88.6894163,road_precise
Z6010,11.19,Box Culvert,LRP011b,.,1.6,A,116108,Rajshahi-Hatgodagari-Faliarbil-Mohonganj Road,11.19,5.5,1999,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.43608333,88.6895,bcs1
Z6010,10.5,RCC Girder Bridge,LRP011a,.,6.6,A,116106,Rajshahi-Hatgodagari-Faliarbil-Mohonganj Road,10.5,5.5,1985,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.436,88.68280556,bcs1
R680,21.587,Box Culvert,LRP021b,.,3.4,A,100195,Rajshahi-Godagari-Nawabganj Road,21.587,13.8,2000,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.43583333,88.37666667,bcs1
R240,23.359,Box Culvert,LRP023a,DALUTPUR BOX CULVERT,3.05,C,102191,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road,23.359,9.78,1986,1,Sylhet,Moulavi Bazar,Habiganj,Habigonj,24.43577778,91.44836111,bcs1
Z3608,3.271,Box Culvert,LRP004a,BASARTPARA(2),1.5,A,113266,Nandail-Atharabari-Kendua Road,3.271,8,1989,1,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.43563889,90.72430556,bcs1
Z5208,24.77,Slab Culvert,LRP024a,.,7,A,116205,Singra-Baruhas-Taras Road,24.77,5.2,1989,1,Rajshahi,Pabna,Pabna,Pabna-2,24.43527778,89.36316667,bcs1
N207,38.722,Box Culvert,LRP038b,Mokam Bazar Box Culvert,12.2,B,100054,Mirpur-Srimongal-Moulvibazar-Sherpur Road,38.722,9.5,1980,2,Sylhet,Moulavi Bazar,Moulavi Bazar,Moulavi Bazar,24.43527778,91.76097222,bcs1
Z2823,20.492,Box Culvert,LRP020a,BOTOY SO BOX,1.2,A,107236,Kulaura-Juri-Fultala Road,20.492,7.2,1995,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Kulaura,24.43477778,92.16436111,bcs1
Z6855,27.575,Box Culvert,LRP027c,.,1.6,A,118294,Bagshara-Bagdhani-Bildharampur-Chabbisnagar-Palashbari-Gunigram Road,27.575,6,1990,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.43477778,88.41622222,bcs1
Z6005,6.874,Slab Culvert,LRP006a,.,4.14,A,107020,Shibpur-Durgapur-Taherpur Road,6.874,7.3,1990,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.43472222,88.7675,bcs1
N5,166.043,Box Culvert,LRP168a,.,37.9,C,111504,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,166.043,10,1997,6,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.43472222,89.54722222,bcs1
R480,13.857,Steel Beam & RCC Slab,LRP013b,KAKMARIPARA,35.4,C,115012,Elanga-Bhuanpur Road,13.857,4.8,1959,3,Mymensingh,Jamalpur,Tangail,Tangail,24.43461111,89.88644444,bcs1
Z5049,0.2,RCC Girder Bridge,LRPSa,Koiatmorh Bridge,10.44,C,118659,Taras-Raniraht-Sherpur Road,0.2,,,,Rajshahi,Pabna,Sirajganj,Ullapara,24.4345552,89.3637778,road_precise
Z5049,0.2,RCC Girder Bridge,LRPSa,.,9,B,115951,Taras-Raniraht-Sherpur Road,0.2,5.2,1995,1,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.43452778,89.36366667,bcs1
N502,60.031,RCC Girder Bridge,LRP060a,.,11.9,A,111790,Bogra (Jahangirabad)-Natore Road,60.031,7.15,1998,1,Rajshahi,Pabna,Natore,Natore-1,24.43416667,89.00833333,bcs1
N2,162.825,Box Culvert,LRP163d,SHAMREPUR BOX CULVERT,5.3,A,103575,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,162.825,12.45,2003,2,Sylhet,Moulavi Bazar,Habiganj,Shaistagonj,24.43394444,91.56866667,bcs1
R680,20.808,Box Culvert,LRP021a,.,3.36,A,100192,Rajshahi-Godagari-Nawabganj Road,20.808,14.25,2000,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.43388889,88.38416667,bcs1
Z3604,1.052,Slab Culvert,LRP001a,KISHOREGANJ(4),1,A,112742,Kishoreganj-Hossainpur Road,1.052,5.66,2002,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43377778,90.76836111,bcs1
Z3604,1.152,Slab Culvert,LRP001b,KISHOREGANJ(5),1,A,112749,Kishoreganj-Hossainpur Road,1.152,5.66,2001,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43377778,90.76861111,bcs1
R685,6.694,Box Culvert,LRP007a,.,33.9,B,100744,Rajshahi (Bindur More)-Nawhata-Chowmasia Road,6.694,7.1,1982,6,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.43361111,88.61055556,bcs1
Z2002,10.384,Box Culvert,LRP010b,LOXMIPUR SUBMORGE,1.5,A,107188,Moulvibazar-Shamshernagar-Chatla Check Post Road,10.384,5.66,1982,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Moulavi Bazar,24.43355556,91.83722222,bcs1
Z2823,20.626,RCC Bridge,LRP020c,BOTOLO BRIDGE,9.6,A,107241,Kulaura-Juri-Fultala Road,20.626,4.2,2002,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Kulaura,24.43352778,92.16430556,bcs1
Z2003,30.454,Box Culvert,LRP030b,Box Culvert,3,A,114786,Kulaura-Shamshernagar-Srimangal Road,30.454,7.8,1997,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Sreemongal,24.43344444,91.942,bcs1
Z3604,1.365,Slab Culvert,LRP001d,KISHOREGANJ(6),1,A,112758,Kishoreganj-Hossainpur Road,1.365,5.66,2001,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43344444,90.76669444,bcs1
Z2003,30.444,Box Culvert,LRP030a,Box Culvert,2.5,A,114784,Kulaura-Shamshernagar-Srimangal Road,30.444,8,1993,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Sreemongal,24.43341667,91.94188889,bcs1
Z2003,29.939,Baily with Steel Deck,LRP029a,katerkona bridge,105,C,114783,Kulaura-Shamshernagar-Srimangal Road,29.939,3.4,1955,8,Sylhet,Moulavi Bazar,Moulavi Bazar,Sreemongal,24.43338889,91.93738889,bcs1
N502,60.477,Box Culvert,LRP060c,.,12.1,A,111793,Bogra (Jahangirabad)-Natore Road,60.477,6.68,1997,2,Rajshahi,Pabna,Natore,Natore-1,24.43333333,89.0075,bcs1
R548,47.626,Box Culvert,LRP047a,.,3,A,100946,Naogaon-Atrai-Natore Road,47.626,7.3,1996,1,Rajshahi,Pabna,Natore,Natore-1,24.43333333,88.95888889,bcs1
R548,49.487,RCC Girder Bridge,LRP049a,Trimohoni Bridge,28.8,B,119475,Naogaon-Atrai-Natore Road,49.487,,,,Rajshahi,Pabna,Natore,Natore-1,24.433333,88.9588611,road_precise
Z2823,20.86,Box Culvert,LRP020d,CHECK POST SUBMARGE CULVERT,1.5,A,107244,Kulaura-Juri-Fultala Road,20.86,7.2,1993,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Kulaura,24.43327778,92.16411111,bcs1
N4,87.256,RCC Girder Bridge,LRP086a,Gologram Bridge,18.7,B,120949,Joydebpur-Tangail-Jamalpur Road,87.256,,,,Mymensingh,Jamalpur,Tangail,Madhupur,24.4332771,89.9878608,road_precise
N4,84.466,PC Girder Bridge,LRP083a,NAZONBAG PC GIDER BRIDGE,48,A,107110,Joydebpur-Tangail-Jamalpur Road,84.466,10,1990,1,Mymensingh,Jamalpur,Tangail,Madhupur,24.43316667,89.98775,bcs1
N207,38.484,Box Culvert,LRP038a,NETOR SOR BOX CULVERT,6,B,100053,Mirpur-Srimongal-Moulvibazar-Sherpur Road,38.484,9.75,1980,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Moulavi Bazar,24.43316667,91.76013889,bcs1
Z3033,47.245,Slab Culvert,LRP048b,BUGACHIA,1,A,104821,Mymensingh-Gafargaon-Toke Road,47.245,5.66,1992,1,Mymensingh,Mymensingh,Mymensingh,Bhaluka,24.43308333,90.60736111,bcs1
Z3604,2.082,Slab Culvert,LRP002b,KISHOREGANJ(7),1.5,A,112761,Kishoreganj-Hossainpur Road,2.082,5.66,1999,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43294444,90.75952778,bcs1
Z3604,2.232,Slab Culvert,LRP002c,KISHOREGANJ(8),1.5,A,112762,Kishoreganj-Hossainpur Road,2.232,5.66,2001,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43255556,90.75811111,bcs1
Z3604,2.501,Slab Culvert,LRP002d,KISHOREGANJ(9),3,A,112764,Kishoreganj-Hossainpur Road,2.501,5.66,2001,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43188889,90.75544444,bcs1
Z2403,5.208,Baily with Steel Deck,LRP005a,sonaro(L),30.4,D,114306,Habiganj-Baniyachang-Ajmiriganj-Sullah Road,5.208,4.6,1990,1,Sylhet,Moulavi Bazar,Habiganj,Habigonj,24.43180556,91.39377778,bcs1
Z2403,5.208,Baily with Steel Deck,LRP005a,SONARU(R),30.4,D,104089,Habiganj-Baniyachang-Ajmiriganj-Sullah Road,5.208,4.6,1990,1,Sylhet,Moulavi Bazar,Habiganj,Habigonj,24.43180556,91.39322222,bcs1
Z2003,28.799,Box Culvert,LRP028h,Box Culvert,1.5,A,114781,Kulaura-Shamshernagar-Srimangal Road,28.799,8,1998,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Sreemongal,24.43144444,91.92588889,bcs1
Z6855,18.37,Slab Culvert,LRP018a,.,8.6,A,116159,Bagshara-Bagdhani-Bildharampur-Chabbisnagar-Palashbari-Gunigram Road,18.37,4.2,1989,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.43144444,88.48763889,bcs1
Z3604,7.338,Box Culvert,LRP007b,RAINPUR(3),1.5,A,112793,Kishoreganj-Hossainpur Road,7.338,5.66,2002,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43141667,90.71369444,bcs1
R480,12.574,Steel Beam & RCC Slab,LRP012a,SINGARIA BRIDGE,35,D,115011,Elanga-Bhuanpur Road,12.574,3.7,1964,3,Mymensingh,Jamalpur,Tangail,Tangail,24.43127778,89.88791667,bcs1
Z2003,28.638,Box Culvert,LRP028g,Box Culvert,2,A,114779,Kulaura-Shamshernagar-Srimangal Road,28.638,7.8,1994,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Sreemongal,24.43116667,91.92441667,bcs1
Z6809,6.907,Baily with Steel Deck,LRP007a,.,21.3,B,108733,Rajshahi-Damkurahat-Kakanhat-Amnura Road,6.907,4.03,1989,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.43111111,88.50916667,bcs1
Z3616,25.849,Slab Culvert,LRP025b,NOGABUSIA BUSIASA,1,C,115046,Motkhola-Pakundia-Kishoreganj Road,25.849,4,1958,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43091667,90.77411111,bcs1
N2,162.479,Box Culvert,LRP163c,COLYANPUR BOX CULVERT,1.5,A,103572,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,162.479,12.4,2003,1,Sylhet,Moulavi Bazar,Habiganj,Shaistagonj,24.43088889,91.56833333,bcs1
Z3604,2.774,Box Culvert,LRP003a,KATIER ZHOR,1.5,A,112766,Kishoreganj-Hossainpur Road,2.774,5.66,2001,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43086111,90.75297222,bcs1
Z6855,28.07,Box Culvert,LRP028a,.,1.6,A,118295,Bagshara-Bagdhani-Bildharampur-Chabbisnagar-Palashbari-Gunigram Road,28.07,6,1990,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.4305,88.41594444,bcs1
Z5043,0.025,RCC Girder Bridge,LRPSa,.,6.2,A,115969,Taras-Gurudaspur Road,0.025,5,1980,1,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.43036111,89.36497222,bcs1
N4,84.466,RCC Girder Bridge,LRP083a,Nozunbag Bridge,49.45,C,120945,Joydebpur-Tangail-Jamalpur Road,84.466,,,,Mymensingh,Jamalpur,Tangail,Madhupur,24.43035976,89.98202601,road_interpolate
Z3604,2.996,Box Culvert,LRP003b,KATIER ZHOR(2),1.5,A,112767,Kishoreganj-Hossainpur Road,2.996,5.66,2001,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.43030556,90.75086111,bcs1
Z2003,28.5,Box Culvert,LRP028f,Box Culvert,2.5,A,114776,Kulaura-Shamshernagar-Srimangal Road,28.5,8,1995,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Sreemongal,24.43002778,91.92361111,bcs1
R680,19.317,Box Culvert,LRP019a,.,3.38,A,100191,Rajshahi-Godagari-Nawabganj Road,19.317,13.7,2000,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.43,88.3975,bcs1
R451,0.907,Baily with Steel Deck,LRP001a,.,50.8,C,100072,Nalka-Sirajganj Road,0.907,7.5,1980,2,Rajshahi,Pabna,Sirajganj,Sirajgonj-1,24.42972222,89.60111111,bcs1
R240,22.47,Box Culvert,LRP022a,PURBO PUKRA BOX CULVERT,6.05,B,102187,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road,22.47,8.5,1987,1,Sylhet,Moulavi Bazar,Habiganj,Habigonj,24.42955556,91.44294444,bcs1
Z6855,15.58,Slab Culvert,LRP015a,.,1.8,A,116155,Bagshara-Bagdhani-Bildharampur-Chabbisnagar-Palashbari-Gunigram Road,15.58,5.5,1992,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.42952778,88.50697222,bcs1
Z6855,28.2,Box Culvert,LRP028b,.,1.6,A,118296,Bagshara-Bagdhani-Bildharampur-Chabbisnagar-Palashbari-Gunigram Road,28.2,6,1988,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.4295,88.41622222,bcs1
Z2403,4.8,Baily with Steel Deck,LRP004a,SUBIT PUR,33.35,A,104086,Habiganj-Baniyachang-Ajmiriganj-Sullah Road,4.8,3.6,1991,1,Sylhet,Moulavi Bazar,Habiganj,Habigonj,24.42936111,91.39536111,bcs1
Z6855,17.2,Slab Culvert,LRP016c,.,1.6,A,116158,Bagshara-Bagdhani-Bildharampur-Chabbisnagar-Palashbari-Gunigram Road,17.2,6,1990,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.42913889,88.49652778,bcs1
N2,162.266,Box Culvert,LRP163b,COLTANPUR BOX CULVERT,1.5,A,103567,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,162.266,12.35,2003,1,Sylhet,Moulavi Bazar,Habiganj,Shaistagonj,24.42902778,91.56791667,bcs1
Z2403,4.8,Baily with Steel Deck,LRP004a,Subitpur Bridge,33.5,A,121032,Habiganj-Baniyachang-Ajmiriganj-Sullah Road,4.8,,,,Sylhet,Moulavi Bazar,Habiganj,Habigonj,24.4289438,91.3953052,road_precise
Z3616,25.397,Slab Culvert,LRP025a,NAQUA CULVERT,0.9,B,115045,Motkhola-Pakundia-Kishoreganj Road,25.397,7.4,1974,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.42877778,90.77044444,bcs1
Z5043,0.86,Box Culvert,LRPSb,.,8.7,A,115971,Taras-Gurudaspur Road,0.86,4,1990,2,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.42827778,89.35713889,bcs1
Z3604,3.652,Slab Culvert,LRP004a,KATIER ZHOR(3),3,A,112768,Kishoreganj-Hossainpur Road,3.652,5.66,2001,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.42822222,90.74591667,bcs1
Z2003,28.266,Truss With Timber Deck,LRP028d,Truss with Timber Deck,21,A,114775,Kulaura-Shamshernagar-Srimangal Road,28.266,6,1992,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Sreemongal,24.42811111,91.92247222,bcs1
Z3604,3.863,Slab Culvert,LRP004b,CHARAGE BAZAR,1.5,A,112771,Kishoreganj-Hossainpur Road,3.863,5.66,1985,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.42761111,90.743,bcs1
N2,162.123,Box Culvert,LRP163a,SUCK CHAR BOX CULVERT,1.5,A,103563,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,162.123,12.35,2003,1,Sylhet,Moulavi Bazar,Habiganj,Shaistagonj,24.42752778,91.56836111,bcs1
Z6855,16.84,Slab Culvert,LRP016b,.,1.6,A,116157,Bagshara-Bagdhani-Bildharampur-Chabbisnagar-Palashbari-Gunigram Road,16.84,6,1988,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.4275,88.49897222,bcs1
Z2003,28.173,Box Culvert,LRP028b,Box Culvert,10.4,A,114774,Kulaura-Shamshernagar-Srimangal Road,28.173,8,1992,2,Sylhet,Moulavi Bazar,Moulavi Bazar,Sreemongal,24.42733333,91.92183333,bcs1
Z6010,9.19,Box Culvert,LRP009a,.,1.8,A,116105,Rajshahi-Hatgodagari-Faliarbil-Mohonganj Road,9.19,6.5,1999,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.42733333,88.67069444,bcs1
Z6809,6.907,Baily with Steel Deck,LRP007a,Palashbari Bridge,21.25,C,118802,Rajshahi-Damkurahat-Kakanhat-Amnura Road,6.907,,,,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.4270271,88.5110278,road_precise
R680,18.441,Box Culvert,LRP018a,.,3.4,A,100186,Rajshahi-Godagari-Nawabganj Road,18.441,13.4,2000,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.42694444,88.40611111,bcs1
Z6809,6.404,RCC Girder Bridge,LRP006b,.,6.73,C,108723,Rajshahi-Damkurahat-Kakanhat-Amnura Road,6.404,6.23,1993,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.42694444,88.51111111,bcs1
Z2003,28.128,Box Culvert,LRP028a,Box Culvert,1.5,A,114773,Kulaura-Shamshernagar-Srimangal Road,28.128,8,1994,1,Sylhet,Moulavi Bazar,Moulavi Bazar,Sreemongal,24.42683333,91.9215,bcs1
R360,64.968,Box Culvert,LRP065b,CHARKUSHUMPUR BOX CULVERT,1.9,C,104685,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,64.968,9.75,1965,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.42677778,90.74788889,bcs1
R360,64.968,Box Culvert,LRP065b,KIL PARA BOX CULVERT,3,A,104689,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,64.968,12.15,1975,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.42669444,90.74794444,bcs1
N3,72.659,Box Culvert,LRP074b,BANDABO BOX CULVERT,4.7,B,101496,Dhaka (Banani)-Joydebpur-Mymensingh Road,72.659,12.1,1975,1,Mymensingh,Mymensingh,Mymensingh,Bhaluka,24.42644444,90.387,bcs1
Z6855,16.53,Box Culvert,LRP016a,.,1.8,A,116156,Bagshara-Bagdhani-Bildharampur-Chabbisnagar-Palashbari-Gunigram Road,16.53,4.5,1988,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.42633333,88.50141667,bcs1
N207,37.69,Box Culvert,LRP037c,CODUPUR BOX CULVERT,8.2,A,100052,Mirpur-Srimongal-Moulvibazar-Sherpur Road,37.69,12.55,1980,2,Sylhet,Moulavi Bazar,Moulavi Bazar,Moulavi Bazar,24.42622222,91.75891667,bcs1
Z3602,0.678,Slab Culvert,LRPSb,Slab Culvert,3,A,114752,Kishoreganj-Nikli-Moharkona Road,0.678,5.5,1996,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.42616667,90.78788889,bcs1
Z5043,1.85,RCC Girder Bridge,LRP001a,.,13.8,A,115972,Taras-Gurudaspur Road,1.85,5,1992,1,Rangpur,Bogra,Bogra,Sherpur (Bogra),24.42616667,89.34777778,bcs1
N2,161.948,RCC Girder Bridge,LRP162f,SHUK GHAR RCC GRIDER,37.1,B,103449,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,161.948,10.5,2003,3,Sylhet,Moulavi Bazar,Habiganj,Shaistagonj,24.42616667,91.56827778,bcs1
R685,5.825,Slab Culvert,LRP006c,.,3.6,C,100741,Rajshahi (Bindur More)-Nawhata-Chowmasia Road,5.825,8.85,1979,1,Rajshahi,Rajshahi,Rajshahi,Rajshahi-1,24.42555556,88.61083333,bcs1
Z5211,10.576,Box Culvert,LRP012a,.,4.83,A,106731,Natore (Dalsarak)-Bildahar-Gurudaspur Road,10.576,7.34,1995,1,Rajshahi,Pabna,Natore,Natore-1,24.42527778,89.13194444,bcs1
R240,21.787,Box Culvert,LRP021b,PURBO PUKRA CULVERT,6.05,B,102181,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road,21.787,9.8,1986,1,Sylhet,Moulavi Bazar,Habiganj,Habigonj,24.42516667,91.43866667,bcs1
Z3604,4.632,Box Culvert,LRP005a,PARA BAGE,1,A,112772,Kishoreganj-Hossainpur Road,4.632,5.66,2001,1,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.42502778,90.73586111,bcs1
R480,12.574,Steel Beam & RCC Slab,LRP012a,Singoria Bridge,37.25,C,121028,Elanga-Bhuanpur Road,12.574,,,,Mymensingh,Jamalpur,Tangail,Tangail,24.42498235,89.89092532,road_interpolate
